5:2:43:715,0,0
5:2:45:556,0,1
5:2:47:214,0,2
5:2:48:858,0,3
5:2:50:593,0,4
5:2:52:337,0,5
5:2:53:968,0,6
5:2:55:726,0,7
5:2:57:375,0,8
5:2:59:93,0,9
5:3:0:706,0,10
5:3:2:383,0,11
5:3:4:4,0,12
5:3:5:749,0,13
5:3:7:489,0,14
5:3:9:230,0,15
5:3:10:874,0,16
5:3:12:501,0,17
5:3:14:250,0,18
5:3:15:888,0,19
5:3:17:508,0,20
5:3:19:157,0,21
5:3:20:807,0,22
5:3:22:542,0,23
5:3:24:190,0,24
5:3:25:790,0,25
5:3:27:384,0,26
5:3:29:98,0,27
5:3:30:737,0,28
5:3:32:475,0,29
5:3:34:217,0,30
5:3:35:843,0,31
5:3:37:494,0,32
5:3:39:136,0,33
5:3:40:757,0,34
5:3:42:410,0,35
5:3:44:31,0,36
5:3:45:623,0,37
5:3:47:324,0,38
5:3:48:972,0,39
5:3:50:709,0,40
5:3:52:451,0,41
5:3:54:193,0,42
5:3:55:786,0,43
