1:59:30:313,1,0
1:59:31:303,1,1
1:59:32:301,1,2
1:59:33:319,1,3
1:59:34:304,1,4
1:59:35:305,0,5
1:59:36:312,1,6
1:59:37:314,1,7
1:59:38:303,1,8
1:59:39:309,1,9
1:59:40:300,0,10
1:59:41:305,1,11
1:59:42:308,1,12
1:59:43:303,1,13
1:59:44:313,1,14
1:59:45:324,0,15
1:59:46:308,1,16
1:59:47:356,1,17
1:59:48:313,1,18
1:59:49:302,1,19
1:59:50:305,0,20
1:59:51:308,1,21
1:59:52:303,1,22
1:59:53:301,1,23
1:59:54:324,1,24
1:59:55:303,0,25
1:59:56:303,1,26
1:59:57:327,1,27
1:59:58:314,1,28
1:59:59:301,1,29
2:0:0:305,0,30
2:0:1:303,1,31
2:0:2:355,1,32
2:0:3:315,1,33
2:0:4:306,1,34
2:0:5:301,0,35
2:0:6:312,1,36
2:0:7:303,1,37
2:0:8:304,1,38
2:0:9:310,1,39
2:0:10:302,0,40
2:0:11:304,1,41
2:0:12:307,1,42
2:0:13:301,1,43
2:0:14:304,1,44
2:0:15:307,0,45
2:0:16:299,1,46
2:0:17:317,1,47
2:0:18:313,1,48
2:0:19:299,1,49
2:0:20:301,0,50
2:0:21:312,1,51
2:0:22:300,1,52
2:0:23:305,1,53
2:0:24:304,1,54
2:0:25:304,0,55
2:0:26:304,1,56
2:0:27:324,1,57
2:0:28:305,1,58
2:0:29:303,1,59
2:0:30:307,0,60
2:0:31:310,1,61
