21:11:23:509,1,0.11111111111111112,0.5555555555555556
21:11:24:500,1,0.11111111111111112,0.5555555555555556
21:11:25:503,1,0.11111111111111112,0.5555555555555556
21:11:26:505,1,0.11111111111111112,0.5555555555555556
21:11:27:499,0,0.11111111111111112,0.5555555555555556
21:11:28:529,1,0.11111111111111112,0.5555555555555556
21:11:29:508,1,0.11111111111111112,0.5555555555555556
21:11:30:500,1,0.11111111111111112,0.5555555555555556
21:11:31:506,1,0.11111111111111112,0.5555555555555556
21:11:32:503,0,0.11111111111111112,0.5555555555555556
21:11:33:499,1,0.0029296875,3.896864149305556
21:11:34:505,1,0.0029296875,3.896864149305556
21:11:35:506,1,0.0029296875,3.896864149305556
21:11:36:500,1,0.0029296875,3.896864149305556
21:11:37:506,0,0.0029296875,3.896864149305556
21:11:38:503,1,0.0029296875,3.896864149305556
21:11:39:502,1,0.0029296875,3.896864149305556
21:11:40:499,1,0.0029296875,3.896864149305556
21:11:41:500,1,0.0029296875,3.896864149305556
21:11:42:499,0,0.0029296875,3.896864149305556
21:11:43:502,1,0.0029296875,3.896864149305556
21:11:44:503,1,0.0029296875,3.896864149305556
21:11:45:499,1,0.0029296875,3.896864149305556
21:11:46:519,1,0.0029296875,3.896864149305556
21:11:47:503,0,0.0029296875,3.896864149305556
21:11:48:499,1,0.0029296875,3.896864149305556
21:11:49:502,1,0.0029296875,3.896864149305556
21:11:50:503,1,0.0029296875,3.896864149305556
21:11:51:501,1,0.0029296875,3.896864149305556
21:11:52:522,0,0.0029296875,3.896864149305556
21:11:53:499,1,0.0029296875,3.896864149305556
21:11:54:500,1,0.0029296875,3.896864149305556
21:11:55:508,1,0.0029296875,3.896864149305556
21:11:56:500,1,0.0029296875,3.896864149305556
21:11:57:501,0,0.0029296875,3.896864149305556
21:11:58:504,1,0.0029296875,3.896864149305556
21:11:59:503,1,0.0029296875,3.896864149305556
21:12:0:501,1,0.0029296875,3.896864149305556
21:12:1:503,1,0.0029296875,3.896864149305556
21:12:2:501,0,0.0029296875,3.896864149305556
21:12:3:501,1,0.0029296875,3.896864149305556
