17:50:37:682,37.5,50,1
17:50:40:80,4.8828125,4.8828125,1
17:50:41:932,1.66015625,1.66015625,1
17:50:43:764,77.1484375,77.1484375,1
17:50:45:607,4.8828125,4.8828125,0.8333333333333334
17:50:47:461,1.66015625,1.66015625,0.7142857142857143
17:50:49:293,77.1484375,77.1484375,0.5
17:50:51:144,4.8828125,4.8828125,0.5555555555555556
17:50:52:982,1.66015625,1.66015625,0.5
17:50:54:835,77.1484375,77.1484375,0.5
17:50:56:668,4.8828125,4.8828125,0.4347826086956522
17:50:58:615,1.66015625,1.66015625,0.36
17:51:0:456,77.1484375,77.1484375,0.40740740740740744
17:51:2:305,4.8828125,4.8828125,0.3793103448275862
17:51:4:144,1.66015625,1.66015625,0
17:51:5:996,77.1484375,77.1484375,0
17:51:7:791,4.8828125,4.8828125,0.33333333333333337
