21:20:45:156,1,0.11111111111111112,0.5555555555555556
21:20:46:146,1,0.11111111111111112,0.5555555555555556
21:20:47:148,1,0.11111111111111112,0.5555555555555556
21:20:48:152,1,0.11111111111111112,0.5555555555555556
21:20:49:142,0,0.11111111111111112,0.5555555555555556
21:20:50:173,1,0.11111111111111112,0.5555555555555556
21:20:51:151,1,0.11111111111111112,0.5555555555555556
21:20:52:146,1,0.11111111111111112,0.5555555555555556
21:20:53:248,1,0.11111111111111112,0.5555555555555556
21:20:54:149,0,0.11111111111111112,0.5555555555555556
21:20:55:145,1,0.0029296875,3.896864149305556
21:20:56:144,1,0.0029296875,3.896864149305556
21:20:57:149,1,0.0029296875,3.896864149305556
21:20:58:208,1,0.0029296875,3.896864149305556
21:20:59:179,0,0.0029296875,3.896864149305556
21:21:0:150,1,0.0029296875,3.896864149305556
21:21:1:146,1,0.0029296875,3.896864149305556
21:21:2:145,1,0.0029296875,3.896864149305556
21:21:3:201,1,0.0029296875,3.896864149305556
21:21:4:142,0,0.0029296875,3.896864149305556
21:21:5:142,1,0.0029296875,3.896864149305556
21:21:6:149,1,0.0029296875,3.896864149305556
21:21:7:142,1,0.0029296875,3.896864149305556
21:21:8:146,1,0.0029296875,3.896864149305556
21:21:9:164,0,0.0029296875,3.896864149305556
21:21:10:143,1,0.0029296875,3.896864149305556
21:21:11:144,1,0.0029296875,3.896864149305556
21:21:12:147,1,0.0029296875,3.896864149305556
21:21:13:144,1,0.0029296875,3.896864149305556
21:21:14:233,0,0.0029296875,3.896864149305556
21:21:15:147,1,0.0029296875,3.896864149305556
21:21:16:145,1,0.0029296875,3.896864149305556
21:21:17:144,1,0.0029296875,3.896864149305556
21:21:18:145,1,0.0029296875,3.896864149305556
21:21:19:144,0,0.0029296875,3.896864149305556
21:21:20:144,1,0.0029296875,3.896864149305556
21:21:21:145,1,0.0029296875,3.896864149305556
21:21:22:141,1,0.0029296875,3.896864149305556
21:21:23:144,1,0.0029296875,3.896864149305556
21:21:24:145,0,0.0029296875,3.896864149305556
21:21:25:155,1,0.0029296875,3.896864149305556
21:21:26:144,1,0.0029296875,3.896864149305556
21:21:27:141,1,0.0029296875,3.896864149305556
21:21:28:142,1,0.0029296875,3.896864149305556
21:21:29:146,0,0.0029296875,3.896864149305556
21:21:30:150,1,0.0029296875,3.896864149305556
21:21:31:145,1,0.0029296875,3.896864149305556
21:21:32:144,1,0.0029296875,3.896864149305556
21:21:33:144,1,0.0029296875,3.896864149305556
21:21:34:151,0,0.0029296875,3.896864149305556
21:21:35:144,1,0.0029296875,3.896864149305556
21:21:36:145,1,0.0029296875,3.896864149305556
21:21:37:142,1,0.0029296875,3.896864149305556
21:21:38:144,1,0.0029296875,3.896864149305556
21:21:39:145,0,0.0029296875,3.896864149305556
21:21:40:143,1,0.0029296875,3.896864149305556
21:21:41:148,1,0.0029296875,3.896864149305556
21:21:42:144,1,0.0029296875,3.896864149305556
21:21:43:144,1,0.0029296875,3.896864149305556
21:21:44:141,0,0.0029296875,3.896864149305556
21:21:45:142,1,0.0029296875,3.896864149305556
21:21:46:166,1,0.0029296875,3.896864149305556
21:21:47:145,1,0.0029296875,3.896864149305556
21:21:48:145,1,0.0029296875,3.896864149305556
21:21:49:143,0,0.0029296875,3.896864149305556
21:21:50:144,1,0.0029296875,3.896864149305556
21:21:51:144,1,0.0029296875,3.896864149305556
21:21:52:141,1,0.0029296875,3.896864149305556
21:21:53:144,1,0.0029296875,3.896864149305556
21:21:54:166,0,0.0029296875,3.896864149305556
21:21:55:142,1,0.0029296875,3.896864149305556
21:21:56:140,1,0.0029296875,3.896864149305556
21:21:57:142,1,0.0029296875,3.896864149305556
21:21:58:141,1,0.0029296875,3.896864149305556
21:21:59:140,0,0.0029296875,3.896864149305556
21:22:0:141,1,0.0029296875,3.896864149305556
21:22:1:141,1,0.0029296875,3.896864149305556
21:22:2:200,1,0.0029296875,3.896864149305556
21:22:3:143,1,0.0029296875,3.896864149305556
21:22:4:140,0,0.0029296875,3.896864149305556
21:22:5:143,1,0.0029296875,3.896864149305556
21:22:6:143,1,0.0029296875,3.896864149305556
21:22:7:142,1,0.0029296875,3.896864149305556
21:22:8:143,1,0.0029296875,3.896864149305556
21:22:9:144,0,0.0029296875,3.896864149305556
21:22:10:140,1,0.0029296875,3.896864149305556
21:22:11:142,1,0.0029296875,3.896864149305556
21:22:12:143,1,0.0029296875,3.896864149305556
21:22:13:140,1,0.0029296875,3.896864149305556
21:22:14:142,0,0.0029296875,3.896864149305556
21:22:15:142,1,0.0029296875,3.896864149305556
21:22:16:144,1,0.0029296875,3.896864149305556
21:22:17:141,1,0.0029296875,3.896864149305556
21:22:18:143,1,0.0029296875,3.896864149305556
21:22:19:142,0,0.0029296875,3.896864149305556
21:22:20:139,1,0.0029296875,3.896864149305556
21:22:21:142,1,0.0029296875,3.896864149305556
21:22:22:139,1,0.0029296875,3.896864149305556
21:22:23:144,1,0.0029296875,3.896864149305556
21:22:24:142,0,0.0029296875,3.896864149305556
21:22:25:141,1,0.0029296875,3.896864149305556
21:22:26:142,1,0.0029296875,3.896864149305556
21:22:27:143,1,0.0029296875,3.896864149305556
21:22:28:143,1,0.0029296875,3.896864149305556
21:22:29:142,0,0.0029296875,3.896864149305556
21:22:30:141,1,0.0029296875,3.896864149305556
21:22:31:141,1,0.0029296875,3.896864149305556
21:22:32:142,1,0.0029296875,3.896864149305556
21:22:33:141,1,0.0029296875,3.896864149305556
21:22:34:172,0,0.0029296875,3.896864149305556
21:22:35:139,1,0.0029296875,3.896864149305556
21:22:36:142,1,0.0029296875,3.896864149305556
21:22:37:141,1,0.0029296875,3.896864149305556
21:22:38:144,1,0.0029296875,3.896864149305556
21:22:39:174,0,0.0029296875,3.896864149305556
21:22:40:139,1,0.0029296875,3.896864149305556
