22:32:56:774,5,5,3.75,0,5,5,10,1
22:32:57:772,5,5,3.75,0,5,5,10,1
22:32:58:770,20.479921447227145,0.0993307149075715,22.212782876124678,1253.7499999999995,27.38287510882502,9.93307149075715,29.999092042625946,1
22:32:59:777,20.479921447227145,0.0993307149075715,22.212782876124678,1253.7499999999995,27.38287510882502,9.93307149075715,29.999092042625946,1
22:33:0:774,20.479921447227145,0.0993307149075715,22.212782876124678,1253.7499999999995,27.38287510882502,9.93307149075715,29.999092042625946,1
22:33:1:793,20.5,0.05248122810286837,22.5,2497.5,27.5,9.999514598871144,30,1
22:33:2:769,20.5,0.05248122810286837,22.5,2497.5,27.5,9.999514598871144,30,1
22:33:3:770,20.5,0.05248122810286837,22.5,2497.5,27.5,9.999514598871144,30,1
22:33:4:779,20.5,0.05248122810286837,22.5,2497.5,27.5,9.999514598871144,30,1
22:33:5:772,20.5,0.051311729643908066,22.5,2497.5,27.5,9.999545800907725,30,1
22:33:6:769,20.5,0.051311729643908066,22.5,2497.5,27.5,9.999545800907725,30,1
22:33:7:780,20.5,0.051311729643908066,22.5,2497.5,27.5,9.999545800907725,30,1
22:33:8:779,20.5,0.051311729643908066,22.5,2497.5,27.5,9.999545800907725,30,1
22:33:9:770,20.5,0.051311729643908066,22.5,2497.5,27.5,9.999545800907725,30,1
22:33:10:769,20.5,0.0512825118603395,22.5,2497.5,27.5,9.9995458150788,30,1
