1:56:24:625,1,0
1:56:25:619,1,1
1:56:26:618,1,2
1:56:27:631,1,3
1:56:28:623,1,4
1:56:29:649,0,5
1:56:30:635,1,6
1:56:31:622,1,7
1:56:32:624,1,8
1:56:33:625,1,9
1:56:34:623,0,10
1:56:35:636,1,11
1:56:36:629,1,12
1:56:37:622,1,13
1:56:38:757,1,14
1:56:39:630,0,15
1:56:40:623,1,16
1:56:41:626,1,17
1:56:42:629,1,18
1:56:43:626,1,19
1:56:44:625,0,20
1:56:45:633,1,21
1:56:46:618,1,22
1:56:47:623,1,23
1:56:48:649,1,24
1:56:49:625,0,25
1:56:50:620,1,26
1:56:51:632,1,27
1:56:52:620,1,28
1:56:53:638,1,29
1:56:54:632,0,30
1:56:55:624,1,31
1:56:56:619,1,32
1:56:57:632,1,33
1:56:58:623,1,34
1:56:59:621,0,35
1:57:0:632,1,36
1:57:1:622,1,37
1:57:2:618,1,38
1:57:3:624,1,39
1:57:4:619,0,40
1:57:5:621,1,41
1:57:6:629,1,42
1:57:7:619,1,43
1:57:8:619,1,44
1:57:9:626,0,45
1:57:10:622,1,46
1:57:11:618,1,47
1:57:12:626,1,48
1:57:13:626,1,49
1:57:14:619,0,50
1:57:15:630,1,51
1:57:16:622,1,52
1:57:17:624,1,53
1:57:18:631,1,54
1:57:19:627,0,55
1:57:20:620,1,56
1:57:21:632,1,57
1:57:22:619,1,58
1:57:23:620,1,59
1:57:24:626,0,60
1:57:25:618,1,61
1:57:26:621,1,62
1:57:27:629,1,63
1:57:28:615,1,64
1:57:29:616,0,65
1:57:30:628,1,66
1:57:31:645,1,67
1:57:32:622,1,68
1:57:33:628,1,69
1:57:34:624,0,70
1:57:35:621,1,71
1:57:36:646,1,72
1:57:37:619,1,73
1:57:38:619,1,74
1:57:39:617,0,75
1:57:40:622,1,76
1:57:41:618,1,77
1:57:42:620,1,78
1:57:43:616,1,79
1:57:44:617,0,80
1:57:45:624,1,81
