19:22:8:177,247.5,1
19:22:9:175,247.5,1
19:22:10:175,1247.5,1
19:22:11:172,1247.5,1
19:22:12:177,1247.5,1
19:22:13:176,1247.5,1
19:22:14:178,1247.5,1
19:22:15:173,1247.5,1
19:22:16:173,1247.5,1
19:22:17:179,1247.5,1
19:22:18:173,1247.5,1
19:22:19:175,1247.5,1
19:22:20:176,1247.5,1
19:22:21:178,1247.5,1
19:22:22:175,1247.5,1
19:22:23:177,1247.5,1
19:22:24:173,1247.5,1
19:22:25:182,1247.5,1
19:22:26:179,1247.5,1
19:22:27:180,1247.5,1
19:22:28:174,1247.5,1
19:22:29:182,1247.5,1
19:22:30:172,1247.5,1
19:22:31:181,1247.5,1
19:22:32:180,1247.5,1
19:22:33:174,1247.5,1
19:22:34:174,1247.5,1
19:22:35:187,1247.5,1
19:22:36:173,1247.5,1
19:22:37:175,1247.5,1
19:22:38:177,1247.5,1
