2:34:5:815,600,60,0,0.6293002003510113,200,60,0
2:34:7:553,200,60,0,0.0009209772923414299,200,60,0
2:34:9:388,200,60,0,0.0009209368389822786,200,60,0
2:34:11:244,200,60,0,0.0009208963909433074,599.9999929763184,199.99999770520515,0.07907910360903261
2:34:13:77,599.9999929763184,199.99999770520515,0,0.0009208559482140581,550,77.5,0.07907914405177724
2:34:14:932,550,77.5,0,0.0009208155108119864,200,60,0.07907918448916927
2:34:16:767,200,60,0.01,0.0009212142634989344,599.999992974143,199.9999977044944,0.07907878573648269
2:34:18:608,599.999992974143,199.9999977044944,0,0.0009211737789560487,350,130,0.0790788262210365
2:34:20:450,350,130,0,0.0009211332997495074,200,60,0.07907886670023753
2:34:22:191,200,60,0,0.0009210928258781291,599.999992974974,199.99999770476592,0.0790789071740951
2:34:24:34,599.999992974974,199.99999770476592,0,0.0009210523573127973,200,182.5,0.07907894764267717
2:34:25:880,200,182.5,0,0.0009210118940803056,599.9999999999977,60,0.07907898810592055
2:34:27:718,599.9999999999977,60,0,0.0009209714361701654,350,199.9999999999996,0.07907902856382484
2:34:29:571,350,199.9999999999996,0,0.0009209309835812157,200,77.5,0.07907906901641595
2:34:31:407,200,77.5,0,0.0009208905363125583,599.9999996952205,60,0.07907910946369076
2:34:33:146,599.9999996952205,60,0,0.0009208500943622057,300,199.9999999999996,0.07907914990562633
2:34:34:992,300,199.9999999999996,0,0.0009208096577298246,200,77.5,0.0790791903422901
2:34:36:834,200,77.5,0,0.0009207692264142415,599.9999996952565,60,0.07907923077357489
2:34:38:664,599.9999996952565,60,0,0.0009207288004134558,300,199.9999999999996,0.079079271199589
2:34:40:524,300,199.9999999999996,0,0.0009206883797271502,200,77.5,0.07907931162026433
2:34:42:361,200,77.5,0,0.0009206479643541662,599.9999996952924,60,0.07907935203562828
2:34:44:212,599.9999996952924,60,0,0.0009206075542924848,250,199.9999999999996,0.079079392445699
2:34:46:50,250,199.9999999999996,0,0.0009205671495417817,200,77.5,0.07907943285045078
2:34:47:880,200,77.5,0,0.0009205267501009217,599.9999996953285,60,0.07907947324989122
2:34:49:737,599.9999996953285,60,0,0.0009204863559678678,300,199.9999999999996,0.07907951364403963
2:34:51:580,300,199.9999999999996,0,0.0009204459671423184,200,77.5,0.07907955403285961
2:34:53:424,200,77.5,0,0.0009204055836231111,599.9999996953645,60,0.07907959441638261
2:34:55:267,599.9999996953645,60,0.01,0.0009208040003158366,300,199.9999999999996,0.07907919599969515
2:34:57:113,300,199.9999999999996,0,0.0009207635697437656,200,77.5,0.07907923643026075
2:34:58:954,200,77.5,0,0.0009207231444871661,599.9999996952702,60,0.07907927685550953
2:35:0:803,599.9999996952702,60,0,0.0009206827245440378,350,199.9999999999996,0.07907931727546567
2:35:2:640,350,199.9999999999996,0,0.0009206423099140647,200,77.5,0.07907935769007049
2:35:4:492,200,77.5,0,0.000920601900596083,599.9999996953062,60,0.07907939809941637
2:35:6:262,599.9999996953062,60,0,0.0009205614965880864,400,199.9999999999996,0.07907943850341323
2:35:8:68,400,199.9999999999996,0,0.0009205210978897417,200,77.5,0.07907947890211658
2:35:9:911,200,77.5,0,0.0009204807044999056,599.9999996953422,60,0.07907951929550455
2:35:11:753,599.9999996953422,60,0,0.0009204403164165589,450,199.9999999999996,0.07907955968357837
2:35:13:595,450,199.9999999999996,0,0.0009203999336393931,200,77.5,0.0790796000663651
2:35:15:442,200,77.5,0.01,0.0009207983457027113,599.9999996952479,60,0.07907920165428683
2:35:17:283,599.9999996952479,60,0,0.0009207579158737694,500,199.9999999999996,0.07907924208413328
2:35:19:227,500,199.9999999999996,0,0.0009207174913601456,200,77.5,0.07907928250862367
2:35:21:88,200,77.5,0.01,0.0009211161636879759,599.9999996951535,60,0.07907888383632405
2:35:22:915,599.9999996951535,60,0,0.0009210756920614557,500,199.9999999999996,0.07907892430795528
2:35:24:758,500,199.9999999999996,0,0.0009210352257594072,200,77.5,0.07907896477423274
2:35:26:602,200,77.5,0.01,0.0009214341585714027,599.999999695059,60,0.07907856584142783
2:35:28:445,599.999999695059,60,0,0.0009213936450952494,450,199.9999999999996,0.07907860635489758
2:35:30:292,450,199.9999999999996,0,0.0009213531369527471,200,77.5,0.07907864686305316
2:35:32:129,200,77.5,0,0.0009213126341427232,599.9999996950951,60,0.07907868736584361
2:35:33:980,599.9999996950951,60,0,0.0009212721366631594,500,199.9999999999996,0.0790787278633528
2:35:35:818,500,199.9999999999996,0.01,0.0009216712637472455,200,77.5,0.0790783287362654
2:35:37:671,200,77.5,0,0.0009216307190487618,599.9999996950007,60,0.07907836928096347
2:35:39:475,599.9999996950007,60,0,0.0009215901796899282,500,199.9999999999996,0.07907840982031261
2:35:41:349,500,199.9999999999996,0,0.0009215496456704145,200,77.5,0.07907845035433149
2:35:43:192,200,77.5,0,0.0009215091169890524,599.9999996950368,60,0.07907849088302374
2:35:45:32,599.9999996950368,60,0,0.0009214685936438314,550,199.9999999999996,0.07907853140636473
2:35:46:883,550,199.9999999999996,0,0.0009214280756344104,200,77.5,0.0790785719243577
2:35:48:721,200,77.5,0,0.0009213875629596413,599.9999996950728,60,0.07907861243703077
2:35:50:463,599.9999996950728,60,0.01,0.0009217867847107309,200,199.9999999999996,0.07907821321529604
2:35:52:312,200,199.9999999999996,0,0.0009217462247939276,599.9999999999998,77.5,0.07907825377518779
2:35:54:147,599.9999999999998,77.5,0,0.0009217056702206821,350,60,0.07907829432977526
2:35:56:2,350,60,0,0.0009216651209898191,200,199.9999999968089,0.07907833487900193
2:35:57:835,200,199.9999999968089,0,0.0009216245771001473,599.9999999999998,112.5,0.07907837542290777
2:35:59:655,599.9999999999998,112.5,0,0.0009215840385505219,350,60,0.07907841596146682
2:36:1:522,350,60,0,0.000921543505339773,200,199.99999999680927,0.07907845649466942
2:36:3:364,200,199.99999999680927,0,0.0009215029774666987,599.9999999999998,60,0.07907849702254399
