5:8:7:371,0,0
5:8:9:292,0,1
5:8:10:920,0,2
5:8:12:660,0,3
5:8:14:400,0,4
5:8:16:142,0,5
5:8:17:792,0,6
5:8:19:447,0,7
5:8:21:160,0,8
5:8:22:798,0,9
5:8:24:539,0,10
5:8:26:279,0,11
5:8:27:902,0,12
5:8:29:544,0,13
5:8:31:297,0,14
5:8:32:937,0,15
5:8:34:680,0,16
5:8:36:417,0,17
5:8:38:160,0,18
5:8:39:746,0,19
5:8:41:436,0,20
5:8:43:105,0,21
5:8:44:817,0,22
5:8:46:468,0,23
5:8:48:161,0,24
5:8:49:941,0,25
5:8:51:684,0,26
5:8:53:425,0,27
5:8:55:78,0,28
5:8:56:795,0,29
5:8:58:536,0,30
5:9:0:277,0,31
5:9:2:18,0,32
5:9:3:759,0,33
5:9:5:426,0,34
5:9:7:61,0,35
5:9:8:674,0,36
5:9:10:316,0,37
5:9:12:56,0,38
5:9:13:707,0,39
5:9:15:360,0,40
5:9:17:71,0,41
5:9:18:812,0,42
5:9:20:456,0,43
5:9:22:197,0,44
5:9:23:939,0,45
5:9:25:677,0,46
5:9:27:416,0,47
5:9:29:62,0,48
5:9:30:807,0,49
5:9:32:544,0,50
5:9:34:284,0,51
5:9:35:965,0,52
5:9:37:655,0,53
5:9:39:239,0,54
5:9:40:941,0,55
5:9:42:684,0,56
5:9:44:369,0,57
5:9:46:51,0,58
5:9:47:698,0,59
5:9:49:375,0,60
5:9:51:8,0,61
5:9:52:656,0,62
5:9:54:304,0,63
5:9:55:984,0,64
5:9:57:624,0,65
