19:38:48:927,1,0.11111111111111112
19:38:49:921,1,0.11111111111111112
19:38:50:919,1,0.11111111111111112
19:38:51:918,1,0.11111111111111112
19:38:52:921,1,0.11111111111111112
19:38:53:923,1,0.11111111111111112
19:38:54:915,1,0.11111111111111112
19:38:55:920,1,0.11111111111111112
19:38:56:922,1,0.11111111111111112
19:38:57:918,1,0.11111111111111112
19:38:58:920,1,0.11111111111111112
19:38:59:925,1,0.11111111111111112
19:39:0:918,1,0.11111111111111112
19:39:1:918,1,0.11111111111111112
19:39:2:921,1,0.11111111111111112
19:39:3:917,1,0.11111111111111112
19:39:4:918,1,0.11111111111111112
19:39:5:923,1,0.11111111111111112
19:39:6:917,1,0.11111111111111112
19:39:7:917,1,0.11111111111111112
19:39:8:921,1,0.11111111111111112
19:39:9:918,1,0.11111111111111112
19:39:10:920,1,0.11111111111111112
19:39:11:921,1,0.11111111111111112
19:39:12:914,1,0.11111111111111112
19:39:13:921,1,0.11111111111111112
19:39:14:923,1,0.11111111111111112
19:39:15:917,1,0.11111111111111112
19:39:16:919,1,0.11111111111111112
19:39:17:923,1,0.11111111111111112
19:39:18:917,1,0.11111111111111112
19:39:19:919,1,0.11111111111111112
19:39:20:921,1,0.11111111111111112
19:39:21:916,1,0.11111111111111112
19:39:22:920,1,0.11111111111111112
19:39:23:923,1,0.11111111111111112
19:39:24:914,1,0.11111111111111112
19:39:25:919,1,0.11111111111111112
19:39:26:919,1,0.11111111111111112
19:39:27:914,1,0.11111111111111112
19:39:28:917,1,0.11111111111111112
19:39:29:916,1,0.11111111111111112
19:39:30:913,1,0.11111111111111112
19:39:31:918,1,0.11111111111111112
19:39:32:922,1,0.11111111111111112
19:39:33:916,1,0.11111111111111112
19:39:34:916,1,0.11111111111111112
19:39:35:923,1,0.11111111111111112
19:39:36:915,1,0.11111111111111112
19:39:37:917,1,0.11111111111111112
19:39:38:919,1,0.11111111111111112
19:39:39:916,1,0.11111111111111112
19:39:40:919,1,0.11111111111111112
19:39:41:922,1,0.11111111111111112
19:39:42:914,1,0.11111111111111112
19:39:43:915,1,0.11111111111111112
19:39:44:922,1,0.11111111111111112
19:39:45:917,1,0.11111111111111112
19:39:46:920,1,0.11111111111111112
19:39:47:919,1,0.11111111111111112
19:39:48:913,1,0.11111111111111112
