17:53:53:764,37.5,50,1
17:53:55:678,4.8828125,4.8828125,1
17:53:57:441,1.66015625,1.66015625,1
17:53:59:279,77.1484375,77.1484375,0.9
17:54:1:206,4.8828125,4.8828125,0.9166666666666666
17:54:3:52,1.66015625,1.66015625,0.9285714285714286
17:54:5:6,77.1484375,77.1484375,0.875
17:54:6:954,4.8828125,4.8828125,0.7222222222222222
17:54:8:790,1.66015625,1.66015625,0.7
17:54:10:737,77.1484375,77.1484375,0.7142857142857143
17:54:12:573,4.8828125,4.8828125,0.6086956521739131
17:54:14:520,1.66015625,1.66015625,0.56
17:54:16:373,77.1484375,77.1484375,0.5555555555555556
17:54:18:206,4.8828125,4.8828125,0.5517241379310345
17:54:20:61,1.66015625,1.66015625,0.5
17:54:21:894,77.1484375,77.1484375,0.75
17:54:23:737,4.8828125,4.8828125,0.4
17:54:25:682,1.66015625,1.66015625,0.5714285714285714
17:54:27:629,77.1484375,77.1484375,0.5555555555555556
17:54:29:480,4.8828125,4.8828125,0.5454545454545454
17:54:31:416,1.66015625,1.66015625,0.46153846153846156
17:54:33:265,77.1484375,77.1484375,0.4
17:54:35:103,4.8828125,4.8828125,0.47058823529411764
17:54:37:48,1.66015625,1.66015625,0.5263157894736843
17:54:38:900,77.1484375,77.1484375,0.5238095238095238
17:54:40:736,4.8828125,4.8828125,0.5
17:54:42:576,1.66015625,1.66015625,0.45833333333333337
17:54:44:424,77.1484375,77.1484375,0.42307692307692313
17:54:46:265,4.8828125,4.8828125,0.3928571428571429
17:54:48:116,1.66015625,1.66015625,0.4
17:54:50:60,77.1484375,77.1484375,-1
17:54:52:9,4.8828125,4.8828125,-0.19999999999999996
17:54:53:945,1.66015625,1.66015625,-0.1428571428571428
17:54:55:793,77.1484375,77.1484375,0
17:54:57:741,4.8828125,4.8828125,0
17:54:59:572,1.66015625,1.66015625,-0.08333333333333326
17:55:1:523,77.1484375,77.1484375,0
