5:44:56:542,0,0
5:44:58:294,0,1
5:44:59:946,0,2
5:45:1:685,0,3
5:45:3:427,0,4
5:45:5:169,0,5
5:45:6:910,0,6
5:45:8:649,0,7
5:45:10:390,0,8
5:45:12:131,0,9
5:45:13:818,0,10
5:45:15:613,0,11
5:45:17:354,0,12
5:45:19:94,0,13
5:45:20:836,0,14
5:45:22:576,0,15
5:45:24:318,0,16
5:45:26:59,0,17
5:45:27:799,0,18
5:45:29:440,0,19
5:45:31:179,0,20
5:45:32:919,0,21
5:45:34:607,0,22
5:45:36:319,0,23
5:45:38:141,0,24
5:45:39:882,0,25
5:45:41:614,0,26
5:45:43:365,0,27
5:45:45:74,0,28
5:45:46:846,0,29
5:45:48:587,0,30
5:45:50:435,0,31
5:45:52:170,0,32
5:45:53:917,0,33
5:45:55:755,0,34
5:45:57:437,0,35
5:45:59:238,0,36
5:46:0:978,0,37
5:46:2:720,0,38
5:46:4:462,0,39
5:46:6:200,0,40
5:46:7:942,0,41
5:46:9:683,0,42
5:46:11:423,0,43
5:46:13:173,0,44
5:46:14:910,0,45
5:46:16:652,0,46
5:46:18:368,0,47
5:46:20:133,0,48
5:46:21:876,0,49
5:46:23:617,0,50
5:46:25:355,0,51
5:46:27:96,0,52
5:46:28:836,0,53
5:46:30:488,0,54
5:46:32:212,0,55
5:46:33:952,0,56
5:46:35:692,0,57
5:46:37:382,0,58
5:46:39:180,0,59
5:46:40:894,0,60
5:46:42:575,0,61
