2:4:42:484,1,0
2:4:43:466,1,1
2:4:44:465,1,2
2:4:45:480,1,3
2:4:46:480,1,4
2:4:47:501,0,5
2:4:48:471,1,6
2:4:49:469,1,7
2:4:50:479,1,8
2:4:51:487,1,9
2:4:52:469,0,10
2:4:53:475,1,11
2:4:54:472,1,12
2:4:55:467,1,13
2:4:56:475,1,14
2:4:57:508,0,15
2:4:58:503,1,16
2:4:59:481,1,17
2:5:0:507,1,18
2:5:1:468,1,19
2:5:2:483,0,20
2:5:3:474,1,21
2:5:4:471,1,22
2:5:5:461,1,23
2:5:6:486,1,24
2:5:7:501,0,25
2:5:8:466,1,26
2:5:9:476,1,27
2:5:10:470,1,28
2:5:11:468,1,29
2:5:12:480,0,30
2:5:13:503,1,31
2:5:14:471,1,32
2:5:15:475,1,33
2:5:16:483,1,34
2:5:17:466,0,35
2:5:18:476,1,36
2:5:19:465,1,37
2:5:20:502,1,38
2:5:21:477,1,39
2:5:22:464,0,40
2:5:23:463,1,41
2:5:24:492,1,42
2:5:25:473,1,43
2:5:26:463,1,44
2:5:27:475,0,45
2:5:28:474,1,46
2:5:29:465,1,47
2:5:30:493,1,48
2:5:31:461,1,49
