2:6:2:142,600,60,0,0.6000456345772781,200,60,0
2:6:3:879,200,60,0,0.0010041430544730542,200,60,0
2:6:5:723,200,60,0,0.00100409082689922,599.6202954491724,199.83724238248908,0.09899590917310076
2:6:7:451,599.6202954491724,199.83724238248908,0,0.0010040386074433609,250,147.5,0.09899596139255681
2:6:9:136,250,147.5,0.02,0.0010050269322194763,200,60,0.09899497306778043
2:6:10:946,200,60,0,0.0010049745669383479,200,60,0.09899497306778043
2:6:12:687,200,60,0.02,0.0010059646804957453,599.6196613870611,199.83697059633352,0.09899403531950421
2:6:14:528,599.6196613870611,199.83697059633352,0,0.0010059121688129275,500,77.5,0.09899403531950421
2:6:16:374,500,77.5,0.02,0.0010069040758127125,200,60,0.09899309592418716
2:6:18:221,200,60,0,0.0010068514172470826,200,60,0.09899309592418716
2:6:19:972,200,60,0,0.0010067987669115468,599.6193792034095,199.83684964034447,0.09899320123308832
2:6:21:801,599.6193792034095,199.83684964034447,0.02,0.0010077923711825749,500,182.5,0.09899220762881729
2:6:23:650,500,182.5,0,0.0010077395734375016,200,60,0.09899220762881729
2:6:25:485,200,60,0.02,0.001008734980281259,599.6187242703534,199.8365689080088,0.09899126501971883
2:6:27:228,599.6187242703534,199.8365689080088,0,0.0010086820345799321,350,147.5,0.09899126501971883
2:6:28:969,350,147.5,0,0.001008629097208071,200,60,0.09899137090279188
2:6:30:721,200,60,0,0.0010085761681634968,599.6187779831205,199.83659193159946,0.09899142383183637
2:6:32:452,599.6187779831205,199.83659193159946,0,0.0010085232474072896,300,165,0.09899147675259277
2:6:34:296,300,165,0.02,0.0010095201568976059,200,60,0.09899047984310251
2:6:36:39,200,60,0,0.0010094670877756169,200,60,0.09899047984310251
2:6:37:777,200,60,0,0.0010094140269909062,599.6184946180238,199.83647046919236,0.09899058597300917
2:6:39:520,599.6184946180238,199.83647046919236,0.02,0.0010104126457894523,350,147.5,0.0989895873542104
2:6:41:258,350,147.5,0.06,0.0010135239620074027,200,60,0.0989895873542104
2:6:43:100,200,60,0.02,0.0010145304851914337,200,60,0.0989895873542104
2:6:44:838,200,60,0.02,0.0010155389485974149,200,60,0.0989895873542104
