3:47:44:687,600,10,0,0.5053429224162972,200,10,0
3:47:46:390,200,10,0,0.0015844983567484417,200,10,0
3:47:48:234,200,10,0,0.0015842932087323084,200.0938216117054,10.01079973062976,0.09841570679126835
3:47:49:975,200.0938216117054,10.01079973062976,0,0.001584088140200196,408.36181640625,49.818115234375,0.09841591185980178
3:47:51:703,408.36181640625,49.818115234375,0,0.0015838831510723464,200,10,0.09841611684892719
3:47:53:470,200,10,0.1,0.0015966673759176234,200.09447365018067,10.010874786256794,0.09840333262408388
3:47:55:305,200.09447365018067,10.010874786256794,0.06,0.0016043640736125688,474.4384765625,44.166259765625,0
3:47:57:143,474.4384765625,44.166259765625,0.06,0.0016121339557305715,200,10,0
3:47:58:990,200,10,0.1,0.0016253737891172085,200,10,0
3:48:0:733,200,10,0.08,0.001636085204810335,200,10,0
3:48:2:568,200,10,0,0.0016358594117355516,200,10,0
3:48:4:422,200,10,0.04,0.0016411614267888024,200.09681258251527,10.011144018885894,0.09835883857320937
3:48:6:256,200.09681258251527,10.011144018885894,0.06,0.0016492858298795426,269.7021484375,23.5595703125,0
3:48:8:108,269.7021484375,23.5595703125,0.02,0.0016518614429474308,200,10,0
3:48:9:848,200,10,0.14,0.001671439329854498,200,10,0
3:48:11:599,200,10,0.08,0.0016827586307739378,200,10,0
3:48:13:427,200,10,0,0.0016825130072130364,200,10,0
3:48:15:169,200,10,0,0.0016822674909326599,200.09896576368558,10.011391869847142,0.09831773250906906
3:48:16:905,200.09896576368558,10.011391869847142,0.02,0.0016849419910122956,583.94775390625,31.58935546875,0.09831505800898892
3:48:18:647,583.94775390625,31.58935546875,0.06,0.0016934981559016131,200,10,0
3:48:20:433,200,10,0.16,0.001717063735098201,200,10,0
3:48:22:155,200,10,0.02,0.0017198443585594687,200,10,0
3:48:23:985,200,10,0,0.0017195821766962968,200,10,0
3:48:25:813,200,10,0.04,0.0017254263826051487,200.10121874176957,10.011651208351251,0.09827457361739281
3:48:27:557,200.10121874176957,10.011651208351251,0.12,0.0017436703802078612,571.35009765625,21.4404296875,0
3:48:29:405,571.35009765625,21.4404296875,0.04,0.0017496752147661456,200,10,0
3:48:31:146,200,10,0.1,0.0017652449470299404,200,10,0
3:48:32:896,200,10,0.04,0.0017713953989422322,200,10,0
3:48:34:724,200,10,0.02,0.001774345381779057,200,10,0
3:48:36:465,200,10,0.02,0.001777304686869068,200,10,0
3:48:38:318,200,10,0.06,0.001786807115824094,200,10,0
3:48:40:154,200,10,0.1,0.0018030375586546472,200,10,0
3:48:41:893,200,10,0.12,0.001822944844715518,200,10,0
3:48:43:640,200,10,0.02,0.0018260595941019006,200,10,0
3:48:45:403,200,10,0.04,0.0018326293873441029,200,10,0
3:48:47:231,200,10,0,0.0018323123192520926,200,10,0
3:48:49:62,200,10,0.02,0.0018354574327613825,200.1069279149946,10.012308386711956,0.09816454256723701
3:48:50:917,200.1069279149946,10.012308386711956,0.04,0.001842093193127049,399.86572265625,45.7763671875,0
3:48:52:687,399.86572265625,45.7763671875,0.1,0.001859332291746101,200,10,0
3:48:54:488,200,10,0.14,0.0018840962501256268,200,10,0
3:48:56:331,200,10,0.04,0.001891078392002367,200,10,0
3:48:58:182,200,10,0.04,0.0018981109391389233,200,10,0
3:48:59:922,200,10,0.04,0.0019051944281387237,200,10,0
3:49:1:642,200,10,0.04,0.001912329403123884,200,10,0
3:49:3:503,200,10,0,0.0019119692607317,200,10,0
3:49:5:355,200,10,0,0.0019116093212458987,200.11085116407946,10.012759988774222,0.09808839067875398
3:49:7:189,200.11085116407946,10.012759988774222,0.06,0.0019225729280707114,463.28125,32.4755859375,0.09807742707192825
3:49:9:41,463.28125,32.4755859375,0.02,0.0019260172101035452,200,10,0
3:49:10:782,200,10,0.16,0.001956452678898715,200,10,0
3:49:12:525,200,10,0.02,0.001960012309545848,200,10,0
3:49:14:356,200,10,0.02,0.0019635841553581365,200,10,0
3:49:16:208,200,10,0.04,0.001971150213020158,200,10,0
3:49:18:48,200,10,0.06,0.0019827937244118383,200,10,0
